Date,Time,Road_Type_Main,Vehicle_Type,Age,Primary_Cause,Longitude,Latitude,Age_Group,Hour,Time_Slot,Road_Category
20230705.0,134532.0,交岔路,人,8.0,駕駛者,120.442209,23.808485,1.未成年(<18),13,日間(09-17),其他
20230705.0,142947.0,單路部分,機車,31.0,駕駛者,121.116558,25.050626,3.青壯年(25-64),14,日間(09-17),直線路段
20230705.0,142947.0,單路部分,大貨車,24.0,駕駛者,121.116558,25.050626,2.青少年(18-24),14,日間(09-17),直線路段
20230705.0,142947.0,單路部分,大貨車,55.0,駕駛者,121.116558,25.050626,3.青壯年(25-64),14,日間(09-17),直線路段
20230705.0,142947.0,單路部分,小客車(含客、貨兩用),47.0,駕駛者,121.116558,25.050626,3.青壯年(25-64),14,日間(09-17),直線路段
20230705.0,150500.0,交岔路,機車,81.0,駕駛者,120.421684,22.577942,4.高齡者(65+),15,日間(09-17),其他
20230705.0,150500.0,交岔路,小客車(含客、貨兩用),39.0,駕駛者,120.421684,22.577942,3.青壯年(25-64),15,日間(09-17),其他
20230705.0,173034.0,單路部分,小客車(含客、貨兩用),28.0,其他,120.373754,23.078975,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230705.0,173034.0,單路部分,,-1.0,其他,120.373754,23.078975,1.未成年(<18),17,晚尖峰(17-20),直線路段
20230705.0,173034.0,單路部分,人,14.0,其他,120.373754,23.078975,1.未成年(<18),17,晚尖峰(17-20),直線路段
20230705.0,181700.0,交岔路,特種車,20.0,駕駛者,120.234433,22.99679,2.青少年(18-24),18,晚尖峰(17-20),其他
20230705.0,181700.0,交岔路,機車,28.0,駕駛者,120.234433,22.99679,3.青壯年(25-64),18,晚尖峰(17-20),其他
20230705.0,181700.0,交岔路,人,19.0,駕駛者,120.234433,22.99679,2.青少年(18-24),18,晚尖峰(17-20),其他
20230705.0,181700.0,交岔路,人,21.0,駕駛者,120.234433,22.99679,2.青少年(18-24),18,晚尖峰(17-20),其他
20230706.0,20800.0,交岔路,小客車(含客、貨兩用),23.0,駕駛者,121.496319,25.00367,2.青少年(18-24),2,夜間/深夜(20-06),其他
20230706.0,20800.0,交岔路,機車,38.0,駕駛者,121.496319,25.00367,3.青壯年(25-64),2,夜間/深夜(20-06),其他
20230706.0,131700.0,單路部分,機車,65.0,駕駛者,120.677774,23.853505,4.高齡者(65+),13,日間(09-17),直線路段
20230706.0,131700.0,單路部分,小貨車(含客、貨兩用),45.0,駕駛者,120.677774,23.853505,3.青壯年(25-64),13,日間(09-17),直線路段
20230706.0,162826.0,交岔路,小貨車(含客、貨兩用),31.0,駕駛者,120.667852,24.424136,3.青壯年(25-64),16,日間(09-17),其他
20230706.0,162826.0,交岔路,機車,65.0,駕駛者,120.667852,24.424136,4.高齡者(65+),16,日間(09-17),其他
20230706.0,162826.0,交岔路,人,88.0,駕駛者,120.667852,24.424136,4.高齡者(65+),16,日間(09-17),其他
20230707.0,80033.0,單路部分,小客車(含客、貨兩用),54.0,駕駛者,120.709121,23.832809,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230707.0,80033.0,單路部分,小客車(含客、貨兩用),44.0,駕駛者,120.709121,23.832809,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230707.0,80033.0,單路部分,曳引車,29.0,駕駛者,120.709121,23.832809,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230707.0,80033.0,單路部分,小客車(含客、貨兩用),51.0,駕駛者,120.709121,23.832809,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230707.0,80033.0,單路部分,人,45.0,駕駛者,120.709121,23.832809,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230707.0,80033.0,單路部分,人,12.0,駕駛者,120.709121,23.832809,1.未成年(<18),8,早尖峰(06-09),直線路段
20230707.0,80033.0,單路部分,人,15.0,駕駛者,120.709121,23.832809,1.未成年(<18),8,早尖峰(06-09),直線路段
20230707.0,163037.0,交岔路,機車,75.0,駕駛者,120.555249,22.432595,4.高齡者(65+),16,日間(09-17),其他
20230707.0,163037.0,交岔路,機車,41.0,駕駛者,120.555249,22.432595,3.青壯年(25-64),16,日間(09-17),其他
20230707.0,172107.0,單路部分,機車,60.0,其他,120.204485,22.981483,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230707.0,172107.0,單路部分,大貨車,34.0,其他,120.204485,22.981483,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230708.0,24200.0,單路部分,小客車(含客、貨兩用),18.0,駕駛者,120.46334,22.473134,2.青少年(18-24),2,夜間/深夜(20-06),直線路段
20230708.0,24200.0,單路部分,,-1.0,駕駛者,120.46334,22.473134,1.未成年(<18),2,夜間/深夜(20-06),直線路段
20230708.0,24200.0,單路部分,人,18.0,駕駛者,120.46334,22.473134,2.青少年(18-24),2,夜間/深夜(20-06),直線路段
20230708.0,24200.0,單路部分,人,18.0,駕駛者,120.46334,22.473134,2.青少年(18-24),2,夜間/深夜(20-06),直線路段
20230708.0,53000.0,單路部分,機車,17.0,其他,120.488288,22.907136,1.未成年(<18),5,夜間/深夜(20-06),直線路段
20230708.0,53000.0,單路部分,,112.0,其他,120.488288,22.907136,4.高齡者(65+),5,夜間/深夜(20-06),直線路段
20230708.0,151114.0,交岔路,小客車(含客、貨兩用),58.0,駕駛者,120.191385,23.06826,3.青壯年(25-64),15,日間(09-17),其他
20230708.0,151114.0,交岔路,機車,20.0,駕駛者,120.191385,23.06826,2.青少年(18-24),15,日間(09-17),其他
20230709.0,105017.0,單路部分,機車,24.0,駕駛者,120.91367,24.525679,2.青少年(18-24),10,日間(09-17),直線路段
20230709.0,105017.0,單路部分,,-1.0,駕駛者,120.91367,24.525679,1.未成年(<18),10,日間(09-17),直線路段
20230709.0,105017.0,單路部分,機車,24.0,駕駛者,120.91367,24.525679,2.青少年(18-24),10,日間(09-17),直線路段
20230709.0,182600.0,交岔路,機車,80.0,駕駛者,120.68915,23.980253,4.高齡者(65+),18,晚尖峰(17-20),其他
20230709.0,182600.0,交岔路,小貨車(含客、貨兩用),36.0,駕駛者,120.68915,23.980253,3.青壯年(25-64),18,晚尖峰(17-20),其他
20230709.0,191000.0,交岔路,小貨車(含客、貨兩用),67.0,駕駛者,120.334549,23.475065,4.高齡者(65+),19,晚尖峰(17-20),其他
20230709.0,191000.0,交岔路,機車,21.0,駕駛者,120.334549,23.475065,2.青少年(18-24),19,晚尖峰(17-20),其他
20230710.0,62900.0,交岔路,小客車(含客、貨兩用),53.0,駕駛者,120.248685,23.697758,3.青壯年(25-64),6,早尖峰(06-09),其他
20230710.0,62900.0,交岔路,機車,45.0,駕駛者,120.248685,23.697758,3.青壯年(25-64),6,早尖峰(06-09),其他
20230710.0,72800.0,交岔路,人,43.0,非駕駛者,121.156236,25.015788,3.青壯年(25-64),7,早尖峰(06-09),其他
20230710.0,72800.0,交岔路,機車,57.0,非駕駛者,121.156236,25.015788,3.青壯年(25-64),7,早尖峰(06-09),其他
20230710.0,72800.0,交岔路,機車,52.0,非駕駛者,121.156236,25.015788,3.青壯年(25-64),7,早尖峰(06-09),其他
20230710.0,172600.0,單路部分,小客車(含客、貨兩用),44.0,駕駛者,120.589341,23.983987,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230710.0,172600.0,單路部分,人,67.0,駕駛者,120.589341,23.983987,4.高齡者(65+),17,晚尖峰(17-20),直線路段
20230710.0,201800.0,交岔路,小客車(含客、貨兩用),70.0,駕駛者,120.608303,24.13854,4.高齡者(65+),20,夜間/深夜(20-06),其他
20230710.0,201800.0,交岔路,人,76.0,駕駛者,120.608303,24.13854,4.高齡者(65+),20,夜間/深夜(20-06),其他
20230711.0,85300.0,單路部分,機車,72.0,其他,120.738382,24.168163,4.高齡者(65+),8,早尖峰(06-09),直線路段
20230711.0,85300.0,單路部分,,0.0,其他,120.738382,24.168163,1.未成年(<18),8,早尖峰(06-09),直線路段
20230711.0,85300.0,單路部分,人,70.0,其他,120.738382,24.168163,4.高齡者(65+),8,早尖峰(06-09),直線路段
20230711.0,85753.0,交岔路,機車,80.0,駕駛者,121.575429,23.982419,4.高齡者(65+),8,早尖峰(06-09),其他
20230711.0,85753.0,交岔路,小客車(含客、貨兩用),28.0,駕駛者,121.575429,23.982419,3.青壯年(25-64),8,早尖峰(06-09),其他
20230711.0,85753.0,交岔路,人,22.0,駕駛者,121.575429,23.982419,2.青少年(18-24),8,早尖峰(06-09),其他
20230711.0,103055.0,交岔路,小客車(含客、貨兩用),53.0,駕駛者,120.220412,23.344304,3.青壯年(25-64),10,日間(09-17),其他
20230711.0,103055.0,交岔路,機車,73.0,駕駛者,120.220412,23.344304,4.高齡者(65+),10,日間(09-17),其他
20230711.0,103055.0,交岔路,人,72.0,駕駛者,120.220412,23.344304,4.高齡者(65+),10,日間(09-17),其他
20230711.0,161000.0,交岔路,小客車(含客、貨兩用),59.0,駕駛者,121.427698,25.025478,3.青壯年(25-64),16,日間(09-17),其他
20230711.0,161000.0,交岔路,機車,67.0,駕駛者,121.427698,25.025478,4.高齡者(65+),16,日間(09-17),其他
20230711.0,164000.0,交岔路,小客車(含客、貨兩用),43.0,駕駛者,120.444039,24.06996,3.青壯年(25-64),16,日間(09-17),其他
20230711.0,164000.0,交岔路,機車,50.0,駕駛者,120.444039,24.06996,3.青壯年(25-64),16,日間(09-17),其他
20230711.0,183100.0,交岔路,小客車(含客、貨兩用),52.0,駕駛者,120.365077,22.645444,3.青壯年(25-64),18,晚尖峰(17-20),其他
20230711.0,183100.0,交岔路,機車,51.0,駕駛者,120.365077,22.645444,3.青壯年(25-64),18,晚尖峰(17-20),其他
20230711.0,215900.0,交岔路,小客車(含客、貨兩用),28.0,駕駛者,120.298,22.57368,3.青壯年(25-64),21,夜間/深夜(20-06),其他
20230711.0,215900.0,交岔路,機車,18.0,駕駛者,120.298,22.57368,2.青少年(18-24),21,夜間/深夜(20-06),其他
20230712.0,3000.0,單路部分,機車,65.0,其他,120.677754,24.039523,4.高齡者(65+),0,夜間/深夜(20-06),直線路段
20230712.0,3000.0,單路部分,,0.0,其他,120.677754,24.039523,1.未成年(<18),0,夜間/深夜(20-06),直線路段
20230712.0,84403.0,單路部分,其他車,21.0,駕駛者,121.213776,24.92962,2.青少年(18-24),8,早尖峰(06-09),直線路段
20230712.0,84403.0,單路部分,小客車(含客、貨兩用),69.0,駕駛者,121.213776,24.92962,4.高齡者(65+),8,早尖峰(06-09),直線路段
20230712.0,84403.0,單路部分,小客車(含客、貨兩用),55.0,駕駛者,121.213776,24.92962,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230712.0,84403.0,單路部分,慢車,58.0,駕駛者,121.213776,24.92962,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230712.0,84403.0,單路部分,小客車(含客、貨兩用),72.0,駕駛者,121.213776,24.92962,4.高齡者(65+),8,早尖峰(06-09),直線路段
20230712.0,84403.0,單路部分,,-1.0,駕駛者,121.213776,24.92962,1.未成年(<18),8,早尖峰(06-09),直線路段
20230712.0,101200.0,交岔路,小客車(含客、貨兩用),65.0,駕駛者,121.54751,25.01505,4.高齡者(65+),10,日間(09-17),其他
20230712.0,101200.0,交岔路,人,54.0,駕駛者,121.54751,25.01505,3.青壯年(25-64),10,日間(09-17),其他
20230712.0,134900.0,單路部分,機車,68.0,駕駛者,120.961108,24.730325,4.高齡者(65+),13,日間(09-17),直線路段
20230712.0,134900.0,單路部分,,-1.0,駕駛者,120.961108,24.730325,1.未成年(<18),13,日間(09-17),直線路段
20230712.0,184800.0,單路部分,機車,40.0,其他,121.481682,25.221923,3.青壯年(25-64),18,晚尖峰(17-20),直線路段
20230712.0,184800.0,單路部分,,112.0,其他,121.481682,25.221923,4.高齡者(65+),18,晚尖峰(17-20),直線路段
20230713.0,62200.0,單路部分,人,86.0,非駕駛者,121.106383,24.847201,4.高齡者(65+),6,早尖峰(06-09),直線路段
20230713.0,62200.0,單路部分,機車,66.0,非駕駛者,121.106383,24.847201,4.高齡者(65+),6,早尖峰(06-09),直線路段
20230713.0,62400.0,交岔路,機車,45.0,駕駛者,120.423338,22.550046,3.青壯年(25-64),6,早尖峰(06-09),其他
20230713.0,62400.0,交岔路,機車,40.0,駕駛者,120.423338,22.550046,3.青壯年(25-64),6,早尖峰(06-09),其他
20230713.0,114041.0,單路部分,機車,65.0,駕駛者,120.212833,23.000427,4.高齡者(65+),11,日間(09-17),直線路段
20230713.0,114041.0,單路部分,小貨車(含客、貨兩用),33.0,駕駛者,120.212833,23.000427,3.青壯年(25-64),11,日間(09-17),直線路段
20230714.0,35600.0,單路部分,小客車(含客、貨兩用),26.0,駕駛者,120.694735,24.10829,3.青壯年(25-64),3,夜間/深夜(20-06),直線路段
20230714.0,35600.0,單路部分,慢車,50.0,駕駛者,120.694735,24.10829,3.青壯年(25-64),3,夜間/深夜(20-06),直線路段
20230714.0,81805.0,交岔路,大貨車,43.0,駕駛者,120.676462,23.917878,3.青壯年(25-64),8,早尖峰(06-09),其他
20230714.0,81805.0,交岔路,機車,68.0,駕駛者,120.676462,23.917878,4.高齡者(65+),8,早尖峰(06-09),其他
20230714.0,171800.0,單路部分,機車,19.0,駕駛者,120.56574,23.700528,2.青少年(18-24),17,晚尖峰(17-20),直線路段
20230714.0,171800.0,單路部分,慢車,60.0,駕駛者,120.56574,23.700528,3.青壯年(25-64),17,晚尖峰(17-20),直線路段
20230715.0,60400.0,交岔路,小貨車(含客、貨兩用),24.0,駕駛者,121.303826,24.962069,2.青少年(18-24),6,早尖峰(06-09),其他
20230715.0,60400.0,交岔路,人,81.0,駕駛者,121.303826,24.962069,4.高齡者(65+),6,早尖峰(06-09),其他
20230715.0,64500.0,單路部分,機車,39.0,駕駛者,121.498531,25.071757,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230715.0,64500.0,單路部分,,0.0,駕駛者,121.498531,25.071757,1.未成年(<18),6,早尖峰(06-09),直線路段
20230715.0,91311.0,單路部分,機車,29.0,其他,121.459172,23.32343,3.青壯年(25-64),9,日間(09-17),直線路段
20230715.0,91311.0,單路部分,,-1.0,其他,121.459172,23.32343,1.未成年(<18),9,日間(09-17),直線路段
20230715.0,180815.0,單路部分,機車,19.0,其他,120.595124,24.028008,2.青少年(18-24),18,晚尖峰(17-20),直線路段
20230715.0,180815.0,單路部分,,-1.0,其他,120.595124,24.028008,1.未成年(<18),18,晚尖峰(17-20),直線路段
20230716.0,2500.0,交岔路,機車,62.0,駕駛者,121.10172,22.730898,3.青壯年(25-64),0,夜間/深夜(20-06),其他
20230716.0,2500.0,交岔路,,-1.0,駕駛者,121.10172,22.730898,1.未成年(<18),0,夜間/深夜(20-06),其他
20230716.0,71031.0,單路部分,機車,52.0,駕駛者,120.523673,22.594828,3.青壯年(25-64),7,早尖峰(06-09),直線路段
20230716.0,71031.0,單路部分,,-1.0,駕駛者,120.523673,22.594828,1.未成年(<18),7,早尖峰(06-09),直線路段
20230716.0,85120.0,單路部分,機車,27.0,其他,120.354242,23.482777,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230716.0,85120.0,單路部分,,-1.0,其他,120.354242,23.482777,1.未成年(<18),8,早尖峰(06-09),直線路段
20230716.0,102006.0,交岔路,機車,83.0,駕駛者,121.088303,22.793139,4.高齡者(65+),10,日間(09-17),其他
20230716.0,102006.0,交岔路,小貨車(含客、貨兩用),26.0,駕駛者,121.088303,22.793139,3.青壯年(25-64),10,日間(09-17),其他
20230716.0,114400.0,單路部分,機車,55.0,駕駛者,121.395376,25.145082,3.青壯年(25-64),11,日間(09-17),直線路段
20230716.0,114400.0,單路部分,,0.0,駕駛者,121.395376,25.145082,1.未成年(<18),11,日間(09-17),直線路段
20230716.0,144500.0,單路部分,小客車(含客、貨兩用),30.0,其他,120.482451,23.770425,3.青壯年(25-64),14,日間(09-17),直線路段
20230716.0,144500.0,單路部分,,-1.0,其他,120.482451,23.770425,1.未成年(<18),14,日間(09-17),直線路段
20230716.0,164500.0,單路部分,小貨車(含客、貨兩用),76.0,駕駛者,121.195547,22.854892,4.高齡者(65+),16,日間(09-17),直線路段
20230716.0,164500.0,單路部分,,-1.0,駕駛者,121.195547,22.854892,1.未成年(<18),16,日間(09-17),直線路段
20230716.0,164500.0,單路部分,人,92.0,駕駛者,121.195547,22.854892,4.高齡者(65+),16,日間(09-17),直線路段
20230716.0,202440.0,單路部分,機車,33.0,駕駛者,121.008585,24.771437,3.青壯年(25-64),20,夜間/深夜(20-06),直線路段
20230716.0,202440.0,單路部分,,-1.0,駕駛者,121.008585,24.771437,1.未成年(<18),20,夜間/深夜(20-06),直線路段
20230717.0,54900.0,交岔路,機車,66.0,駕駛者,120.263339,23.464843,4.高齡者(65+),5,夜間/深夜(20-06),其他
20230717.0,54900.0,交岔路,小客車(含客、貨兩用),52.0,駕駛者,120.263339,23.464843,3.青壯年(25-64),5,夜間/深夜(20-06),其他
20230717.0,115800.0,交岔路,小客車(含客、貨兩用),66.0,駕駛者,120.415779,23.741018,4.高齡者(65+),11,日間(09-17),其他
20230717.0,115800.0,交岔路,機車,63.0,駕駛者,120.415779,23.741018,3.青壯年(25-64),11,日間(09-17),其他
20230717.0,175300.0,交岔路,小客車(含客、貨兩用),33.0,駕駛者,121.472979,25.046352,3.青壯年(25-64),17,晚尖峰(17-20),其他
20230717.0,175300.0,交岔路,機車,66.0,駕駛者,121.472979,25.046352,4.高齡者(65+),17,晚尖峰(17-20),其他
20230717.0,195700.0,單路部分,機車,35.0,其他,120.239721,22.996166,3.青壯年(25-64),19,晚尖峰(17-20),直線路段
20230717.0,195700.0,單路部分,,-1.0,其他,120.239721,22.996166,1.未成年(<18),19,晚尖峰(17-20),直線路段
20230717.0,195700.0,單路部分,機車,47.0,其他,120.239721,22.996166,3.青壯年(25-64),19,晚尖峰(17-20),直線路段
20230717.0,195700.0,單路部分,小客車(含客、貨兩用),60.0,其他,120.239721,22.996166,3.青壯年(25-64),19,晚尖峰(17-20),直線路段
20230717.0,195700.0,單路部分,人,46.0,其他,120.239721,22.996166,3.青壯年(25-64),19,晚尖峰(17-20),直線路段
20230717.0,225400.0,單路部分,小客車(含客、貨兩用),63.0,駕駛者,121.529539,25.28596,3.青壯年(25-64),22,夜間/深夜(20-06),直線路段
20230717.0,225400.0,單路部分,,0.0,駕駛者,121.529539,25.28596,1.未成年(<18),22,夜間/深夜(20-06),直線路段
20230718.0,165214.0,交岔路,慢車,74.0,駕駛者,120.668838,24.412171,4.高齡者(65+),16,日間(09-17),其他
20230718.0,165214.0,交岔路,小客車(含客、貨兩用),59.0,駕駛者,120.668838,24.412171,3.青壯年(25-64),16,日間(09-17),其他
20230718.0,170200.0,交岔路,小客車(含客、貨兩用),37.0,駕駛者,121.164341,24.948579,3.青壯年(25-64),17,晚尖峰(17-20),其他
20230718.0,170200.0,交岔路,機車,43.0,駕駛者,121.164341,24.948579,3.青壯年(25-64),17,晚尖峰(17-20),其他
20230718.0,173300.0,交岔路,大客車,34.0,駕駛者,121.378776,25.084078,3.青壯年(25-64),17,晚尖峰(17-20),其他
20230718.0,173300.0,交岔路,慢車,64.0,駕駛者,121.378776,25.084078,3.青壯年(25-64),17,晚尖峰(17-20),其他
20230719.0,64000.0,單路部分,機車,72.0,駕駛者,121.141434,24.902279,4.高齡者(65+),6,早尖峰(06-09),直線路段
20230719.0,64000.0,單路部分,小貨車(含客、貨兩用),40.0,駕駛者,121.141434,24.902279,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230719.0,64000.0,單路部分,機車,54.0,駕駛者,121.141434,24.902279,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230719.0,104500.0,單路部分,機車,18.0,其他,120.943999,24.805056,2.青少年(18-24),10,日間(09-17),直線路段
20230719.0,104500.0,單路部分,半聯結車,24.0,其他,120.943999,24.805056,2.青少年(18-24),10,日間(09-17),直線路段
20230719.0,161332.0,單路部分,機車,57.0,駕駛者,121.763275,24.637788,3.青壯年(25-64),16,日間(09-17),直線路段
20230719.0,161332.0,單路部分,,-1.0,駕駛者,121.763275,24.637788,1.未成年(<18),16,日間(09-17),直線路段
20230721.0,55000.0,單路部分,小客車(含客、貨兩用),48.0,駕駛者,120.423931,22.721332,3.青壯年(25-64),5,夜間/深夜(20-06),直線路段
20230721.0,55000.0,單路部分,人,68.0,駕駛者,120.423931,22.721332,4.高齡者(65+),5,夜間/深夜(20-06),直線路段
20230721.0,63539.0,單路部分,慢車,79.0,駕駛者,120.454456,22.537034,4.高齡者(65+),6,早尖峰(06-09),直線路段
20230721.0,63539.0,單路部分,小貨車(含客、貨兩用),45.0,駕駛者,120.454456,22.537034,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230721.0,82700.0,單路部分,機車,82.0,駕駛者,120.283232,22.59144,4.高齡者(65+),8,早尖峰(06-09),直線路段
20230721.0,82700.0,單路部分,機車,54.0,駕駛者,120.283232,22.59144,3.青壯年(25-64),8,早尖峰(06-09),直線路段
20230721.0,164345.0,交岔路,機車,80.0,駕駛者,120.562358,22.608997,4.高齡者(65+),16,日間(09-17),其他
20230721.0,164345.0,交岔路,小客車(含客、貨兩用),26.0,駕駛者,120.562358,22.608997,3.青壯年(25-64),16,日間(09-17),其他
20230721.0,230300.0,單路部分,機車,18.0,其他,120.699831,24.13671,2.青少年(18-24),23,夜間/深夜(20-06),直線路段
20230721.0,230300.0,單路部分,,0.0,其他,120.699831,24.13671,1.未成年(<18),23,夜間/深夜(20-06),直線路段
20230722.0,73900.0,單路部分,機車,34.0,駕駛者,120.242452,23.056833,3.青壯年(25-64),7,早尖峰(06-09),直線路段
20230722.0,73900.0,單路部分,,-1.0,駕駛者,120.242452,23.056833,1.未成年(<18),7,早尖峰(06-09),直線路段
20230722.0,112800.0,交岔路,小客車(含客、貨兩用),18.0,駕駛者,119.603521,23.536813,2.青少年(18-24),11,日間(09-17),其他
20230722.0,112800.0,交岔路,機車,21.0,駕駛者,119.603521,23.536813,2.青少年(18-24),11,日間(09-17),其他
20230722.0,112800.0,交岔路,人,20.0,駕駛者,119.603521,23.536813,2.青少年(18-24),11,日間(09-17),其他
20230722.0,112800.0,交岔路,人,19.0,駕駛者,119.603521,23.536813,2.青少年(18-24),11,日間(09-17),其他
20230722.0,112800.0,交岔路,人,21.0,駕駛者,119.603521,23.536813,2.青少年(18-24),11,日間(09-17),其他
20230722.0,210600.0,交岔路,小客車(含客、貨兩用),60.0,駕駛者,121.213747,24.867983,3.青壯年(25-64),21,夜間/深夜(20-06),其他
20230722.0,210600.0,交岔路,機車,56.0,駕駛者,121.213747,24.867983,3.青壯年(25-64),21,夜間/深夜(20-06),其他
20230722.0,234051.0,單路部分,機車,38.0,無(車輛駕駛者因素),120.342993,23.957617,3.青壯年(25-64),23,夜間/深夜(20-06),直線路段
20230722.0,234051.0,單路部分,,-1.0,無(車輛駕駛者因素),120.342993,23.957617,1.未成年(<18),23,夜間/深夜(20-06),直線路段
20230723.0,45400.0,單路部分,小貨車(含客、貨兩用),38.0,其他,120.647875,24.220442,3.青壯年(25-64),4,夜間/深夜(20-06),直線路段
20230723.0,45400.0,單路部分,人,63.0,其他,120.647875,24.220442,3.青壯年(25-64),4,夜間/深夜(20-06),直線路段
20230723.0,92524.0,交岔路,機車,68.0,駕駛者,120.344537,23.747516,4.高齡者(65+),9,日間(09-17),其他
20230723.0,92524.0,交岔路,小客車(含客、貨兩用),44.0,駕駛者,120.344537,23.747516,3.青壯年(25-64),9,日間(09-17),其他
20230723.0,160500.0,單路部分,機車,31.0,駕駛者,121.394183,25.114119,3.青壯年(25-64),16,日間(09-17),直線路段
20230723.0,160500.0,單路部分,機車,19.0,駕駛者,121.394183,25.114119,2.青少年(18-24),16,日間(09-17),直線路段
20230723.0,160500.0,單路部分,小客車(含客、貨兩用),38.0,駕駛者,121.394183,25.114119,3.青壯年(25-64),16,日間(09-17),直線路段
20230723.0,163000.0,單路部分,慢車,62.0,無(車輛駕駛者因素),121.813555,24.751792,3.青壯年(25-64),16,日間(09-17),直線路段
20230723.0,163000.0,單路部分,,-1.0,無(車輛駕駛者因素),121.813555,24.751792,1.未成年(<18),16,日間(09-17),直線路段
20230723.0,222628.0,交岔路,機車,25.0,駕駛者,121.618188,23.996126,3.青壯年(25-64),22,夜間/深夜(20-06),其他
20230723.0,222628.0,交岔路,機車,18.0,駕駛者,121.618188,23.996126,2.青少年(18-24),22,夜間/深夜(20-06),其他
20230724.0,64400.0,單路部分,機車,47.0,駕駛者,120.529586,24.18498,3.青壯年(25-64),6,早尖峰(06-09),直線路段
20230724.0,64400.0,單路部分,,0.0,駕駛者,120.529586,24.18498,1.未成年(<18),6,早尖峰(06-09),直線路段
20230724.0,134514.0,交岔路,小客車(含客、貨兩用),39.0,駕駛者,120.262581,23.311146,3.青壯年(25-64),13,日間(09-17),其他
20230724.0,134514.0,交岔路,機車,60.0,駕駛者,120.262581,23.311146,3.青壯年(25-64),13,日間(09-17),其他
20230725.0,74200.0,交岔路,機車,23.0,駕駛者,120.269602,23.040857,2.青少年(18-24),7,早尖峰(06-09),其他
20230725.0,74200.0,交岔路,機車,60.0,駕駛者,120.269602,23.040857,3.青壯年(25-64),7,早尖峰(06-09),其他
20230725.0,94800.0,單路部分,機車,66.0,駕駛者,120.188856,22.99887,4.高齡者(65+),9,日間(09-17),直線路段
20230725.0,94800.0,單路部分,小客車(含客、貨兩用),62.0,駕駛者,120.188856,22.99887,3.青壯年(25-64),9,日間(09-17),直線路段
20230725.0,164800.0,單路部分,小客車(含客、貨兩用),26.0,駕駛者,121.156104,22.949026,3.青壯年(25-64),16,日間(09-17),直線路段
20230725.0,164800.0,單路部分,,-1.0,駕駛者,121.156104,22.949026,1.未成年(<18),16,日間(09-17),直線路段
20230725.0,164800.0,單路部分,人,54.0,駕駛者,121.156104,22.949026,3.青壯年(25-64),16,日間(09-17),直線路段
20230725.0,164800.0,單路部分,人,26.0,駕駛者,121.156104,22.949026,3.青壯年(25-64),16,日間(09-17),直線路段
20230725.0,220850.0,單路部分,機車,18.0,駕駛者,121.381109,23.559393,2.青少年(18-24),22,夜間/深夜(20-06),直線路段
20230725.0,220850.0,單路部分,,-1.0,駕駛者,121.381109,23.559393,1.未成年(<18),22,夜間/深夜(20-06),直線路段
20230726.0,12200.0,交岔路,機車,14.0,駕駛者,120.676073,24.127149,1.未成年(<18),1,夜間/深夜(20-06),其他
20230726.0,12200.0,交岔路,小貨車(含客、貨兩用),37.0,駕駛者,120.676073,24.127149,3.青壯年(25-64),1,夜間/深夜(20-06),其他
20230726.0,12200.0,交岔路,人,14.0,駕駛者,120.676073,24.127149,1.未成年(<18),1,夜間/深夜(20-06),其他
20230726.0,40800.0,交岔路,小客車(含客、貨兩用),72.0,駕駛者,120.539728,23.857763,4.高齡者(65+),4,夜間/深夜(20-06),其他
20230726.0,40800.0,交岔路,大貨車,52.0,駕駛者,120.539728,23.857763,3.青壯年(25-64),4,夜間/深夜(20-06),其他
20230726.0,74634.0,交岔路,人,66.0,非駕駛者,120.517968,24.068971,4.高齡者(65+),7,早尖峰(06-09),其他
20230726.0,74634.0,交岔路,機車,62.0,非駕駛者,120.517968,24.068971,3.青壯年(25-64),7,早尖峰(06-09),其他
20230726.0,74634.0,交岔路,小貨車(含客、貨兩用),55.0,非駕駛者,120.517968,24.068971,3.青壯年(25-64),7,早尖峰(06-09),其他
20230726.0,74634.0,交岔路,小貨車(含客、貨兩用),66.0,非駕駛者,120.517968,24.068971,4.高齡者(65+),7,早尖峰(06-09),其他
20230726.0,145200.0,交岔路,小貨車(含客、貨兩用),27.0,駕駛者,120.321976,23.135441,3.青壯年(25-64),14,日間(09-17),其他
20230726.0,145200.0,交岔路,慢車,87.0,駕駛者,120.321976,23.135441,4.高齡者(65+),14,日間(09-17),其他
